Anos_de_Atraso;CO_PESSOA_FISICA;NU_ANO;Raça/Cor;etapa;idade_calculada;Sexo;Zona Residencial;Evasao;rep;prom;Probabilidade de Evasão;Probabilidade de Repetência;Probabilidade de Promoção
0.0;123493234200;2009;Branco;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
1.0;123517315817;2006;Branco;5.0;11;Masculino;Urbana;0;0;1;15.0;4.0;81.0
2.0;123551730520;2008;Branco;2.0;9;Masculino;Urbana;0;0;1;41.0;15.0;44.0
1.0;123661506101;2002;Não Declarada;9.0;15;Feminino;Urbana;0;0;1;3.0;3.0;94.0
1.0;123799945872;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
1.0;121686927770;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
2.0;123680895789;2006;Não Declarada;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
0.0;123613252502;2004;Branco;8.0;13;Masculino;Urbana;0;0;1;5.0;1.0;94.0
1.0;114491885914;2002;Não Declarada;9.0;15;Masculino;Urbana;0;0;1;3.0;3.0;94.0
0.0;123955512877;2011;Parda;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;124030760669;2009;Parda;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;122791576834;2007;Não Declarada;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;124086052619;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
1.0;124276100380;2008;Não Declarada;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
0.0;123021698670;2008;Não Declarada;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
0.0;124344474731;2010;Não Declarada;2.0;7;Masculino;Urbana;0;0;1;40.0;3.0;58.0
1.0;124297459255;2009;Preta;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;124344407201;2010;Preta;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;124280964008;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
2.0;120547679997;2001;Branco;9.0;16;Masculino;Urbana;0;0;1;3.0;6.0;91.0
1.0;123464255670;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
0.0;122478722550;2006;Parda;6.0;11;Masculino;Urbana;0;0;1;11.0;2.0;88.0
1.0;122695014545;2004;Branco;7.0;13;Masculino;Urbana;0;0;1;7.0;3.0;90.0
1.0;119617100486;2004;Branco;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
2.0;122412030412;2004;Parda;6.0;13;Feminino;Urbana;1;0;0;9.0;9.0;82.0
1.0;119179966089;2005;Parda;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
1.0;123175940209;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
2.0;123175974367;2007;Não Declarada;3.0;10;Feminino;Urbana;0;1;0;29.0;13.0;57.0
1.0;122491939087;2003;Branco;8.0;14;Masculino;Urbana;0;0;1;5.0;3.0;92.0
1.0;123351753780;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
0.0;123175212270;2009;Não Declarada;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
1.0;121836750128;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
2.0;119717201942;2004;Não Declarada;6.0;13;Feminino;Urbana;1;0;0;9.0;9.0;82.0
1.0;123630546527;2009;Parda;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
0.0;110187957150;2003;Preta;9.0;14;Feminino;Urbana;0;0;1;3.0;1.0;95.0
0.0;124318814660;2009;Parda;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
1.0;123463073861;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;123463637072;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
0.0;123135645338;2005;Branco;7.0;12;Feminino;Urbana;0;0;1;7.0;1.0;92.0
3.0;121394398483;2005;Parda;4.0;12;Feminino;Urbana;0;0;1;19.0;26.0;56.0
1.0;121447469070;2004;Não Declarada;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
1.0;123147571814;2008;Branco;3.0;9;Masculino;Urbana;1;0;0;30.0;5.0;64.0
0.0;116585604937;2004;Branco;8.0;13;Feminino;Urbana;0;0;1;5.0;1.0;94.0
1.0;123918414344;2008;Branco;3.0;9;Masculino;Urbana;0;0;1;30.0;5.0;64.0
1.0;121441294600;2007;Branco;4.0;10;Feminino;Urbana;0;0;1;21.0;4.0;75.0
4.0;122079299904;2005;Parda;3.0;12;Masculino;Urbana;0;0;1;23.0;49.0;28.0
1.0;121445712872;2004;Parda;7.0;13;Masculino;Urbana;0;0;1;7.0;4.0;89.0
1.0;123146958286;2008;Branco;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
0.0;123401541977;2010;Parda;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
1.0;123462605096;2009;Não Declarada;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;123484265360;2009;Não Declarada;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;123658284349;2009;Preta;2.0;8;Masculino;Urbana;1;0;0;41.0;7.0;52.0
1.0;123833475071;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;123899811606;2008;Não Declarada;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;124012858814;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;124344407627;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;124297225939;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
2.0;124323647599;2008;Parda;2.0;9;Feminino;Urbana;0;0;1;40.0;15.0;45.0
1.0;123185540483;2009;Não Declarada;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
0.0;123384546007;2010;Branco;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
2.0;121758759207;2005;Branco;5.0;12;Feminino;Urbana;0;1;0;14.0;9.0;77.0
1.0;124323021339;2009;Parda;2.0;8;Feminino;Urbana;0;0;1;40.0;6.0;54.0
1.0;123903020507;2008;Não Declarada;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;123941887822;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;120669166250;2004;Preta;7.0;13;Masculino;Urbana;0;0;1;7.0;4.0;89.0
1.0;123953477799;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;123363283996;2007;Parda;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
1.0;120954030299;2007;Branco;4.0;10;Feminino;Urbana;1;0;0;21.0;4.0;75.0
2.0;117209293190;2004;Branco;6.0;13;Masculino;Urbana;0;0;1;9.0;9.0;81.0
1.0;123658032374;2002;Não Declarada;9.0;15;Feminino;Urbana;0;0;1;3.0;3.0;94.0
1.0;120774509677;2002;Parda;9.0;15;Feminino;Urbana;0;0;1;3.0;3.0;94.0
1.0;121372127657;2007;Branco;4.0;10;Feminino;Urbana;0;0;1;21.0;4.0;75.0
1.0;123495830900;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;110041982214;2006;Parda;5.0;11;Masculino;Urbana;1;0;0;15.0;5.0;80.0
3.0;123803864398;2004;Branco;5.0;13;Feminino;Urbana;0;0;1;13.0;21.0;67.0
1.0;122395035059;2004;Parda;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
2.0;122399198173;2007;Preta;3.0;10;Masculino;Urbana;0;0;1;30.0;15.0;55.0
1.0;124344394703;2010;Preta;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
3.0;111469371218;2002;Parda;7.0;15;Feminino;Urbana;0;0;1;6.0;17.0;77.0
0.0;122216669333;2005;Branco;7.0;12;Masculino;Urbana;0;0;1;7.0;1.0;91.0
1.0;119014061993;2004;Não Declarada;7.0;13;Masculino;Urbana;0;0;1;7.0;4.0;89.0
1.0;149903784073;2010;Branco;1.0;7;Feminino;Urbana;1;0;0;51.0;6.0;43.0
0.0;127664641313;2009;Não Declarada;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
1.0;130420021522;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
0.0;119095835455;2004;Parda;8.0;13;Feminino;Urbana;0;0;1;5.0;1.0;94.0
1.0;127499454290;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
0.0;127657780516;2011;Parda;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;127582931709;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
0.0;127623679219;2011;Parda;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
0.0;127834266330;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
0.0;144831326878;2010;Não Declarada;2.0;7;Masculino;Urbana;1;0;0;40.0;3.0;58.0
1.0;127653148297;2008;Não Declarada;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
0.0;127824070157;2011;Parda;1.0;6;Feminino;Urbana;1;0;0;49.0;3.0;49.0
0.0;128021905556;2011;Branco;1.0;6;Masculino;Urbana;1;0;0;49.0;3.0;48.0
1.0;128099640330;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
0.0;130506668117;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
1.0;130501981500;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;119086977412;2004;Preta;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
0.0;127622178224;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
1.0;130093165349;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
0.0;127512024460;2007;Branco;5.0;10;Feminino;Urbana;0;0;1;15.0;1.0;83.0
0.0;127694040598;2009;Branco;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
1.0;128098377678;2010;Preta;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;149918671857;2010;Não Declarada;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
1.0;130566211601;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
2.0;127767429910;2009;Não Declarada;1.0;8;Feminino;Urbana;0;1;0;51.0;16.0;33.0
4.0;119036303043;2004;Parda;4.0;13;Feminino;Urbana;1;0;0;16.0;44.0;40.0
1.0;127627262126;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
1.0;149970884718;2007;Parda;4.0;10;Masculino;Urbana;1;0;0;21.0;5.0;73.0
1.0;120224680667;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
1.0;127623700005;2010;Parda;1.0;7;Masculino;Urbana;1;0;0;52.0;8.0;41.0
2.0;130136660303;2006;Parda;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
1.0;122801077240;2008;Branco;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;122371563799;2007;Não Declarada;4.0;10;Masculino;Urbana;1;0;0;21.0;5.0;73.0
1.0;128022004706;2010;Parda;1.0;7;Feminino;Urbana;1;0;0;51.0;7.0;42.0
2.0;150016989952;2006;Não Declarada;4.0;11;Feminino;Urbana;1;0;0;20.0;12.0;68.0
0.0;130477324346;2011;Parda;1.0;6;Feminino;Urbana;1;0;0;49.0;3.0;49.0
0.0;144829306520;2011;Branco;1.0;6;Feminino;Urbana;1;0;0;48.0;2.0;49.0
1.0;119029938888;2003;Parda;8.0;14;Masculino;Urbana;0;0;1;5.0;3.0;92.0
0.0;119029863004;2005;Parda;7.0;12;Feminino;Urbana;0;0;1;7.0;1.0;91.0
1.0;119054666411;2005;Branco;6.0;12;Masculino;Urbana;1;0;0;10.0;4.0;86.0
1.0;119057592311;2005;Branco;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
1.0;127623476024;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
1.0;119095431605;2004;Branco;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
2.0;121326706259;2007;Preta;3.0;10;Masculino;Urbana;1;0;0;30.0;15.0;55.0
0.0;130270311989;2009;Não Declarada;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
4.0;120954557971;2004;Não Declarada;4.0;13;Feminino;Urbana;0;0;1;16.0;44.0;40.0
3.0;114883457914;2003;Não Declarada;6.0;14;Masculino;Urbana;0;0;1;8.0;21.0;70.0
0.0;116918478604;2004;Branco;8.0;13;Masculino;Urbana;0;0;1;5.0;1.0;94.0
0.0;123185383019;2009;Não Declarada;3.0;8;Masculino;Urbana;0;0;1;30.0;2.0;68.0
0.0;123567659641;2008;Não Declarada;4.0;9;Masculino;Urbana;1;0;0;22.0;2.0;76.0
0.0;123378825943;2009;Branco;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
2.0;120795970276;2001;Preta;9.0;16;Masculino;Urbana;0;1;0;3.0;7.0;90.0
3.0;119816236558;2004;Preta;5.0;13;Feminino;Urbana;1;0;0;12.0;22.0;65.0
0.0;119173019878;2004;Não Declarada;8.0;13;Feminino;Urbana;1;0;0;5.0;1.0;94.0
1.0;119329486940;2005;Branco;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
4.0;121148732690;2003;Parda;5.0;14;Feminino;Urbana;0;0;1;11.0;40.0;50.0
2.0;119330788202;2004;Preta;6.0;13;Feminino;Urbana;0;0;1;9.0;9.0;82.0
0.0;121339719478;2007;Branco;5.0;10;Feminino;Urbana;0;0;1;15.0;1.0;83.0
1.0;120927741660;2004;Branco;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
1.0;114351555725;2002;Parda;9.0;15;Masculino;Urbana;0;0;1;3.0;3.0;94.0
1.0;122803426691;2008;Branco;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;114491757592;2002;Branco;9.0;15;Masculino;Urbana;0;1;0;3.0;3.0;94.0
1.0;114943760405;2002;Não Declarada;9.0;15;Masculino;Urbana;0;0;1;3.0;3.0;94.0
1.0;116472002702;2002;Parda;9.0;15;Masculino;Urbana;0;0;1;3.0;3.0;94.0
0.0;120540358230;2003;Parda;9.0;14;Feminino;Urbana;1;0;0;3.0;1.0;95.0
1.0;122833726820;2009;Branco;2.0;8;Masculino;Urbana;0;0;1;41.0;6.0;53.0
2.0;122802724079;2009;Branco;1.0;8;Feminino;Urbana;0;1;0;51.0;14.0;34.0
2.0;119317345424;2004;Parda;6.0;13;Masculino;Urbana;0;0;1;9.0;10.0;81.0
1.0;120959646328;2004;Preta;7.0;13;Masculino;Urbana;1;0;0;7.0;4.0;89.0
1.0;117343778101;2002;Não Declarada;9.0;15;Feminino;Urbana;0;0;1;3.0;3.0;94.0
1.0;122426512694;2009;Branco;2.0;8;Feminino;Urbana;0;0;1;40.0;5.0;55.0
1.0;122820389910;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;119202279038;2005;Branco;6.0;12;Masculino;Urbana;1;0;0;10.0;4.0;86.0
3.0;113052595058;2003;Não Declarada;6.0;14;Masculino;Urbana;0;0;1;8.0;21.0;70.0
1.0;123228259640;2009;Preta;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
2.0;123356357866;2007;Parda;3.0;10;Masculino;Urbana;0;1;0;30.0;15.0;55.0
2.0;123325319202;2008;Não Declarada;2.0;9;Feminino;Urbana;1;0;0;40.0;15.0;45.0
1.0;123261452837;2009;Preta;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;123494616107;2008;Parda;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;120360635783;2006;Branco;5.0;11;Feminino;Urbana;0;0;1;15.0;4.0;82.0
0.0;121678549605;2004;Parda;8.0;13;Feminino;Urbana;0;0;1;5.0;1.0;94.0
1.0;119138977370;2004;Branco;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
1.0;119147898908;2002;Parda;9.0;15;Masculino;Urbana;0;0;1;3.0;3.0;94.0
1.0;119416911614;2005;Não Declarada;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
2.0;121150204051;2006;Preta;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
1.0;120957300033;2007;Branco;4.0;10;Feminino;Urbana;1;0;0;21.0;4.0;75.0
1.0;123207769909;2009;Parda;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;113733410504;2002;Parda;9.0;15;Masculino;Urbana;0;0;1;3.0;3.0;94.0
1.0;114793440796;2002;Parda;9.0;15;Feminino;Urbana;0;0;1;3.0;3.0;94.0
1.0;122683558294;2008;Não Declarada;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;118998970545;2005;Parda;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
1.0;120628123026;2005;Não Declarada;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
1.0;119398899018;2005;Não Declarada;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
3.0;124073868682;2006;Parda;3.0;11;Masculino;Urbana;0;0;1;27.0;31.0;42.0
1.0;121669779105;2005;Parda;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
0.0;122341751430;2008;Parda;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
1.0;123387833791;2008;Parda;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;120542800976;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
0.0;120677372360;2004;Preta;8.0;13;Masculino;Urbana;0;0;1;5.0;1.0;94.0
3.0;120982194900;2005;Não Declarada;4.0;12;Feminino;Urbana;0;0;1;19.0;26.0;56.0
2.0;122748379968;2007;Branco;3.0;10;Feminino;Urbana;0;1;0;30.0;12.0;58.0
5.0;111150750471;2000;Não Declarada;7.0;17;Feminino;Urbana;0;0;1;4.0;46.0;50.0
0.0;122285905504;2008;Branco;4.0;9;Feminino;Urbana;0;0;1;21.0;2.0;77.0
1.0;119568316816;2005;Parda;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
3.0;116782438339;2002;Não Declarada;7.0;15;Feminino;Urbana;0;0;1;6.0;17.0;77.0
1.0;116493412888;2002;Branco;9.0;15;Masculino;Urbana;1;0;0;3.0;3.0;94.0
1.0;123803107503;2005;Branco;6.0;12;Feminino;Urbana;0;0;1;10.0;3.0;87.0
1.0;122418973882;2002;Parda;9.0;15;Masculino;Urbana;0;1;0;3.0;3.0;94.0
1.0;122820448355;2008;Preta;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
3.0;120822571853;2005;Não Declarada;4.0;12;Masculino;Urbana;0;0;1;19.0;28.0;53.0
0.0;122803181729;2008;Parda;4.0;9;Masculino;Urbana;1;0;0;22.0;2.0;76.0
2.0;123207574571;2004;Parda;6.0;13;Masculino;Urbana;1;0;0;9.0;10.0;81.0
1.0;123251202528;2009;Branco;2.0;8;Feminino;Urbana;0;0;1;40.0;5.0;55.0
1.0;123266084534;2009;Branco;2.0;8;Feminino;Urbana;0;0;1;40.0;5.0;55.0
1.0;130127902928;2004;Branco;7.0;13;Masculino;Urbana;0;0;1;7.0;3.0;90.0
2.0;123304283080;2007;Não Declarada;3.0;10;Feminino;Urbana;0;1;0;29.0;13.0;57.0
1.0;123208382447;2009;Não Declarada;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
3.0;120494677103;2005;Branco;4.0;12;Masculino;Urbana;0;0;1;19.0;26.0;55.0
2.0;120583652084;2005;Branco;5.0;12;Feminino;Urbana;0;0;1;14.0;9.0;77.0
3.0;120595877434;2006;Preta;3.0;11;Masculino;Urbana;0;0;1;27.0;31.0;42.0
1.0;119157447844;2007;Não Declarada;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;119474944228;2002;Não Declarada;9.0;15;Feminino;Urbana;0;1;0;3.0;3.0;94.0
3.0;121206197195;2004;Parda;5.0;13;Feminino;Urbana;0;0;1;12.0;22.0;65.0
2.0;121151078530;2006;Parda;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
2.0;121180333623;2008;Não Declarada;2.0;9;Feminino;Urbana;0;0;1;40.0;15.0;45.0
0.0;123553159226;2009;Branco;3.0;8;Feminino;Urbana;0;0;1;29.0;2.0;69.0
1.0;123616816334;2009;Parda;2.0;8;Masculino;Urbana;0;0;1;41.0;7.0;52.0
1.0;123678677206;2005;Parda;6.0;12;Feminino;Urbana;0;0;1;10.0;4.0;86.0
1.0;122200897897;2007;Amarela;4.0;10;Masculino;Urbana;0;0;1;22.0;5.0;74.0
0.0;121443049718;2006;Branco;6.0;11;Feminino;Urbana;0;0;1;10.0;1.0;88.0
3.0;117038990674;2000;Parda;9.0;17;Feminino;Urbana;0;0;1;3.0;13.0;84.0
1.0;122802631062;2008;Parda;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
2.0;122743710674;2004;Parda;6.0;13;Masculino;Urbana;0;0;1;9.0;10.0;81.0
1.0;121564264733;2008;Parda;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;121579124959;2008;Branco;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
1.0;122566017149;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
0.0;120764500170;2006;Branco;6.0;11;Feminino;Urbana;0;0;1;10.0;1.0;88.0
1.0;120845584412;2004;Preta;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
1.0;121071763457;2003;Não Declarada;8.0;14;Feminino;Urbana;0;0;1;5.0;3.0;92.0
1.0;124143189886;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;124099551007;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
2.0;121714407674;2006;Branco;4.0;11;Masculino;Urbana;0;0;1;21.0;12.0;67.0
1.0;110638583054;2002;Parda;9.0;15;Feminino;Urbana;0;0;1;3.0;3.0;94.0
1.0;119814484031;2007;Parda;4.0;10;Feminino;Urbana;1;0;0;21.0;5.0;74.0
1.0;119387245933;2004;Branco;7.0;13;Masculino;Urbana;0;0;1;7.0;3.0;90.0
1.0;121175445761;2004;Parda;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
2.0;121149930275;2006;Parda;4.0;11;Feminino;Urbana;0;0;1;20.0;12.0;68.0
3.0;121106955950;2004;Não Declarada;5.0;13;Masculino;Urbana;0;1;0;13.0;25.0;63.0
0.0;122556853025;2010;Branco;2.0;7;Masculino;Urbana;0;0;1;39.0;2.0;58.0
1.0;121438085507;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
0.0;122471167526;2007;Branco;5.0;10;Masculino;Urbana;0;0;1;15.0;2.0;83.0
1.0;122398643971;2004;Parda;7.0;13;Masculino;Urbana;0;0;1;7.0;4.0;89.0
1.0;122820598837;2008;Branco;3.0;9;Masculino;Urbana;0;0;1;30.0;5.0;64.0
2.0;122851540032;2007;Parda;3.0;10;Feminino;Urbana;1;0;0;29.0;13.0;57.0
1.0;121013210769;2008;Preta;3.0;9;Feminino;Urbana;0;0;1;30.0;5.0;65.0
0.0;117095557186;2004;Não Declarada;8.0;13;Masculino;Urbana;0;0;1;5.0;1.0;94.0
1.0;117444152771;2002;Branco;9.0;15;Masculino;Urbana;1;0;0;3.0;3.0;94.0
0.0;123305427638;2008;Não Declarada;4.0;9;Masculino;Urbana;0;0;1;22.0;2.0;76.0
0.0;123356521844;2006;Branco;6.0;11;Feminino;Urbana;0;0;1;10.0;1.0;88.0
0.0;120604569164;2005;Branco;7.0;12;Masculino;Urbana;0;0;1;7.0;1.0;91.0
3.0;120615025802;2004;Branco;5.0;13;Masculino;Urbana;0;0;1;13.0;23.0;65.0
1.0;120705529001;2006;Preta;5.0;11;Feminino;Urbana;0;0;1;14.0;4.0;81.0
2.0;119301954604;2003;Parda;7.0;14;Feminino;Urbana;1;0;0;6.0;8.0;86.0
2.0;119359277010;2003;Preta;7.0;14;Masculino;Urbana;0;1;0;6.0;9.0;85.0
1.0;119385316477;2002;Parda;9.0;15;Feminino;Urbana;0;0;1;3.0;3.0;94.0
0.0;121339717939;2007;Parda;5.0;10;Feminino;Urbana;0;0;1;15.0;2.0;83.0
2.0;122803799021;2008;Não Declarada;2.0;9;Masculino;Urbana;0;0;1;41.0;17.0;43.0
0.0;122174638702;2008;Não Declarada;4.0;9;Feminino;Urbana;1;0;0;21.0;2.0;77.0
0.0;123426158689;2010;Branco;2.0;7;Masculino;Urbana;0;0;1;39.0;2.0;58.0
2.0;119888474277;2005;Preta;5.0;12;Masculino;Urbana;0;1;0;14.0;12.0;74.0
1.0;119307361346;2005;Não Declarada;6.0;12;Masculino;Urbana;0;0;1;10.0;4.0;86.0
0.0;121128356022;2005;Branco;7.0;12;Masculino;Urbana;0;0;1;7.0;1.0;91.0
1.0;111679032509;2002;Branco;9.0;15;Feminino;Urbana;0;1;0;3.0;2.0;94.0
1.0;117188987385;2002;Preta;9.0;15;Masculino;Urbana;0;0;1;3.0;3.0;94.0
1.0;121772659087;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
1.0;122785068466;2007;Não Declarada;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
2.0;121654878897;2006;Parda;4.0;11;Masculino;Urbana;0;0;1;21.0;13.0;66.0
2.0;121513568689;2004;Branco;6.0;13;Feminino;Urbana;0;0;1;9.0;8.0;83.0
1.0;121738059404;2006;Parda;5.0;11;Masculino;Urbana;0;0;1;15.0;5.0;80.0
0.0;122221495259;2008;Branco;4.0;9;Masculino;Urbana;0;0;1;22.0;2.0;76.0
0.0;149874658508;2011;Parda;1.0;6;Masculino;Urbana;1;0;0;50.0;3.0;47.0
1.0;114723601685;2004;Não Declarada;7.0;13;Feminino;Urbana;0;0;1;7.0;3.0;90.0
0.0;123617807479;2010;Parda;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
2.0;116688097612;2003;Parda;7.0;14;Masculino;Urbana;0;0;1;6.0;9.0;85.0
1.0;122805536940;2007;Parda;4.0;10;Feminino;Urbana;0;0;1;21.0;5.0;74.0
1.0;121712949739;2005;Branco;6.0;12;Feminino;Urbana;0;0;1;10.0;3.0;87.0
2.0;116577357373;2002;Não Declarada;8.0;15;Feminino;Urbana;1;0;0;4.0;7.0;89.0
0.0;123389634664;2010;Branco;2.0;7;Feminino;Urbana;0;0;1;39.0;2.0;59.0
1.0;124109577577;2009;Preta;2.0;8;Feminino;Urbana;0;1;0;40.0;6.0;54.0
1.0;124012480803;2008;Parda;3.0;9;Masculino;Urbana;0;0;1;30.0;6.0;64.0
1.0;123893959709;2010;Branco;1.0;7;Masculino;Urbana;1;0;0;52.0;7.0;42.0
1.0;122789111714;2007;Não Declarada;4.0;10;Masculino;Urbana;0;0;1;21.0;5.0;73.0
